relative_path,objective_mode,visual_quality_policy,policy_category,selected_method,selected_score,eligible_methods,candidate_scores,rejected_methods,selection_reason,actual_privacy_score,actual_utility_score,actual_runtime_score,actual_success_score,actual_objective_score,output_path,status
day2/members/onanong/11_0590.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.8337304351876378,0.9089674,1.0,0.9410158705562912,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/11_0590.webp,ok
day2/members/onanong/11_0615.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/onanong/11_0615.webp,ok
day2/members/onanong/12_0404.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,mixed_scale_face,layered_blur_downscale_noise,0.905074,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.885264, ""layered_blur_downscale_noise"": 0.905074, ""pixelate"": 0.760042, ""solid_mask_black"": 0.856001}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,0.9,0.6673961755961686,0.9021948,1.0,0.8404383326788506,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/onanong/12_0404.webp,ok
day2/members/onanong/14_0193.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8592351002865211,0.8999826,1.0,0.9477687900859564,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/onanong/14_0193.webp,ok
day2/members/onanong/14_0331.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,0.8333333333333334,0.8927187582967528,0.9061242,1.0,0.8750947141556925,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/onanong/14_0331.webp,ok
day2/members/onanong/16_0168.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/onanong/16_0168.webp,ok
day2/members/onanong/16_0470.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/onanong/16_0470.webp,ok
day2/members/onanong/17_0009.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.9151472280206336,0.9165032,1.0,0.96619448840619,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/17_0009.webp,ok
day2/members/onanong/17_0489.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/onanong/17_0489.webp,ok
day2/members/onanong/18_0325.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8228649943704589,0.9083764,1.0,0.9376971383111375,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/onanong/18_0325.webp,ok
day2/members/stevan/09_0309.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/stevan/09_0309.webp,ok
day2/members/stevan/10_0281.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.918580547715236,0.9250998,1.0,0.9680841443145708,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/10_0281.webp,ok
day2/members/stevan/11_0382.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.8913550509850572,0.9163864,1.0,0.9590451552955171,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/stevan/11_0382.webp,ok
day2/members/stevan/11_0452.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,mixed_scale_face,layered_blur_downscale_noise,0.905074,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.885264, ""layered_blur_downscale_noise"": 0.905074, ""pixelate"": 0.760042, ""solid_mask_black"": 0.856001}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,1.0,0.7797581802279021,0.9020224,1.0,0.9241296940683706,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/stevan/11_0452.webp,ok
day2/members/stevan/11_0699.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.7826418177440748,0.9279596,1.0,0.9275885053232223,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/11_0699.webp,ok
day2/members/stevan/20_0706.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,small_face,layered_blur_downscale_noise,0.964521,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.952596, ""layered_blur_downscale_noise"": 0.964521, ""pixelate"": 0.904758, ""solid_mask_black"": 0.94451}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_small_face,1.0,0.9320508518410328,0.9198914,1.0,0.97160439555231,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/stevan/20_0706.webp,ok
day2/members/tien/12_0007.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.8611678171189683,0.9223578,1.0,0.9505861251356904,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/12_0007.webp,ok
day2/members/tien/12_0017.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,0.75,0.8614528721494912,0.908529,1.0,0.8242887616448473,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/12_0017.webp,ok
day2/members/tien/12_0597.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8932573184057404,0.9034604,1.0,0.958323235521722,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/12_0597.webp,ok
day2/members/tien/13_0043.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/tien/13_0043.webp,ok
day2/members/tien/13_0604.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8104841195281294,0.9067356,1.0,0.9338187958584389,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/13_0604.webp,ok
day2/members/tien/18_0209.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,motion_blur_or_low_sharpness,layered_blur_downscale_noise,0.944051,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.899336, ""layered_blur_downscale_noise"": 0.944051, ""pixelate"": 0.766267, ""solid_mask_black"": 0.923497}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,1.0,0.948075751586807,0.9238798,1.0,0.976810705476042,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/18_0209.webp,ok
day2/members/tien/19_0311.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,motion_blur_or_low_sharpness,layered_blur_downscale_noise,0.944051,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.899336, ""layered_blur_downscale_noise"": 0.944051, ""pixelate"": 0.766267, ""solid_mask_black"": 0.923497}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,1.0,0.914066378124677,0.921795,1.0,0.966399413437403,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/19_0311.webp,ok
day2/members/tien/19_0472.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,mixed_scale_face,layered_blur_downscale_noise,0.905074,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.885264, ""layered_blur_downscale_noise"": 0.905074, ""pixelate"": 0.760042, ""solid_mask_black"": 0.856001}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,0.9375,0.6581559935146035,0.8927272,1.0,0.855469518054381,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/19_0472.webp,ok
day2/members/tien/19_0512.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,mixed_scale_face,layered_blur_downscale_noise,0.905074,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.885264, ""layered_blur_downscale_noise"": 0.905074, ""pixelate"": 0.760042, ""solid_mask_black"": 0.856001}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,1.0,0.6851622907065817,0.900665,1.0,0.8956151872119745,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/19_0512.webp,ok
day2/members/tien/20_0019.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8274534631451016,0.913032,1.0,0.9395392389435304,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/20_0019.webp,ok
day2/members/tien/20_0651.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,motion_blur_or_low_sharpness,layered_blur_downscale_noise,0.944051,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.899336, ""layered_blur_downscale_noise"": 0.944051, ""pixelate"": 0.766267, ""solid_mask_black"": 0.923497}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,1.0,0.8836751057457617,0.916153,1.0,0.9567178317237284,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/tien/20_0651.webp,ok
day2/members/werner/10_0252.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.475398374682801,0.9174552,1.0,0.8343650324048403,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/10_0252.webp,ok
day2/members/werner/12_0480.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.8442929408539379,0.9071208,1.0,0.9439999622561812,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/werner/12_0480.webp,ok
day2/members/werner/13_0432.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/werner/13_0432.webp,ok
day2/members/werner/13_0648.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/werner/13_0648.webp,ok
day2/members/werner/13_0683.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/werner/13_0683.webp,ok
day2/members/werner/14_0229.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,single_face,solid_mask_black,0.939348,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.876794, ""layered_blur_downscale_noise"": 0.937655, ""pixelate"": 0.679819, ""solid_mask_black"": 0.939348}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""layered_blur_downscale_noise"": ""lower_objective_score"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_single_face,1.0,0.9491528184453356,0.900872,1.0,0.9748330455336008,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/14_0229.webp,ok
day2/members/werner/15_0625.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,medium_face,layered_blur_downscale_noise,0.93798,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]","{""blur"": 0.917476, ""layered_blur_downscale_noise"": 0.93798, ""pixelate"": 0.75959, ""solid_mask_black"": 0.909424}","{""blur"": ""lower_objective_score"", ""diffusion_low_step"": ""compute_or_objective_gate"", ""fams"": ""quality_limited_not_policy_eligible"", ""nullface"": ""compute_or_objective_gate"", ""pixelate"": ""lower_objective_score"", ""reverse_personalization"": ""compute_or_objective_gate"", ""solid_mask_black"": ""lower_objective_score"", ""styleid_stylegan"": ""quality_limited_not_policy_eligible""}",highest_balanced_oapr_anonymisation_score_for_medium_face,1.0,0.9352355130314844,0.9116804,1.0,0.9717386939094452,outputs/03_anonymisation/02_deterministic_baselines/layered_obfuscation_images/day2/members/werner/15_0625.webp,ok
day2/members/werner/16_0476.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/werner/16_0476.webp,ok
day2/members/werner/17_0039.webp,balanced_standard,deterministic_default_after_uniform_visual_gate,no_face,no_action_copy,1.0,"[""blur"", ""layered_blur_downscale_noise"", ""pixelate"", ""solid_mask_black""]",{},{},condition_profiler_and_detector_safety_gate_confirm_no_face,1.0,1.0,1.0,1.0,1.0,data/castle2024/raw/day2/members/werner/17_0039.webp,ok
